nni_counter,nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,nni_diff_mean,nni_diff_min,nni_diff_max,sdnn,sdnn_index,sdann,rmssd,sdsd,nn50,pnn50,nn20,pnn20,nni_histogram,tinn_n,tinn_m,tinn,tri_index,abs_energy,autocorr,mean,median,std,entropy,interq_range,mean_abs_dev,mean_abs_diff,mean_diff,median_abs_dev,median_abs_diff,median_diff,kurtosis,skewness,slope,sd1,sd2,total_power,vlf,lf,hf,lf_hf,lfnu,hfnu,bw,spec_ent,spec_decr, spec_dist,spec_kurt, spec_roll_95,spec_skew,spec_var,spec_centroid,energy,fundamental_freq,med_freq,auc,human_energy,ID,session

422,711.4928287731065,529.07,880.48,84.77038689219926,68.14464837361439,113.40654355756327,6.159578658965818,29.766365795724465,0,251,51.35467194293531,35.35545408069845,35.18092847139075,43.476160419749775,31.725869596656946,59,14.014251781472684,222,52.73159144893111,Figure(432x432),609.375,812.5,203.125,12.411764705882353,214736007.43800935,214736007.43800938,711.4928287731065,710.63,51.2937890857944,0.7502290554428291,66.38,39.97281313342356,29.766365795724465,-0.21795724465558192,33.19,21.480000000000018,1.9599999999999227,0.4010356246248681,0.17243351621902633,-0.07896707253946146,30.77847727448976,65.78214041361632,1670.5451725969135,373.9750620692101,373.5255367918133,923.0445737358901,0.40466684645577017,28.80874190750769,71.1912580924923,0.41051314142678347,0.562816929175364,-13.628223071346957,-1473886733.92977,31.92547245678365,0.8020050125313283,4.904511099808951,0.7474300824088573,0.1579507586129267,4104635.0584193086,0.010025062656641603,0.0,213996.3823288328,4.024832449080653e-05,21,2

422,709.7996771143387,529.07,859.0,84.98384287132603,69.84866123399301,113.40654355756327,6.242328259835574,28.273444180522564,0,244,51.9630087586738,nan,nan,39.93336563125554,28.23436882617257,56,13.30166270783848,220,52.25653206650831,Figure(432x432),601.5625,812.5,210.9375,13.612903225806452,213746940.40010935,213746940.40010935,709.7996771143387,706.72,51.901404695807194,0.7522637446798257,64.41999999999996,40.419194237371684,28.273444180522564,-0.06954869358669855,32.20999999999992,21.480000000000018,1.9500000000000455,0.32909992845616953,0.214462484056028,-0.05134882434933034,28.27070643106231,67.8312296541697,1403.9841752094958,283.84027661142227,390.73074762602533,729.4131509720482,0.5356782327071019,34.882192200042155,65.11780779995784,0.3178586365537432,0.5598232973944286,-13.960711910745195,-1472180691.5309834,40.10218987218342,0.6767169179229481,5.404171456040326,0.7255446214957464,0.13049233917410463,4088081.155825532,0.0033500837520938024,0.0,212996.56810072102,2.9910058179861465e-05,21,2

422,711.7576303317536,581.78,859.0,84.72021514612945,69.84866123399301,103.13176802227646,6.001008306421944,24.855676959619956,0,134,50.39164828792749,30.744678869987446,3.553950594426216,31.974834433576543,20.138238711706702,51,12.114014251781473,207,49.16864608076009,Figure(432x432),593.75,804.6875,210.9375,13.612903225806452,214853799.039,214853799.039,711.7576303317536,710.63,50.33190713083825,0.7477103334545657,65.89249999999993,39.82949237438512,24.855676959619956,0.21330166270783837,33.18999999999994,19.529999999999973,1.9600000000000364,-0.06110222076073146,0.19396876791690718,-0.02746227895810616,22.63601878777149,67.57401192609498,1164.80794458093,218.3281869558815,358.91985656854536,587.5599010565032,0.610865132088089,37.921556554908676,62.078443445091324,0.3035863219349458,0.5497038547926244,-14.980812482115404,-1454878237.8916643,42.36606367750263,0.5843071786310517,5.80140663841188,0.6579322895571159,0.12448980629963123,4111104.9385346887,0.00333889816360601,0.0,214250.74088393315,1.3100212150856624e-05,21,2

426,704.7811971830987,581.78,845.34,85.4680007670134,70.97735822272695,103.13176802227646,5.391475283007161,24.539035294117646,0,97,44.10821996460221,33.81407913455235,15.88868105435838,31.07649313624462,19.09035574110301,51,12.0,216,50.8235294117647,Figure(432x432),609.375,781.25,171.875,10.65,212428096.69869998,212428096.6987,704.7811971830987,706.72,44.05641933608526,0.7248705191823858,58.57000000000005,34.81086292402301,24.539035294117646,0.018376470588235164,29.285000000000025,21.470000000000027,1.9500000000000455,0.20233499402889743,0.07817683882086701,0.0020366076885613466,22.000293131081143,58.37000290421417,1497.6516364628578,224.79415348773816,432.51123096813205,840.3462520069876,0.5146821681362549,33.97954890890061,66.02045109109939,0.29703796412181893,0.5741807323394759,-16.658046579247852,-1406056892.7322273,55.291249501766266,0.504594820384294,6.386260160601538,0.7606037762182182,0.10099053967854532,4017250.2695084414,0.006683375104427736,0.0,211813.77337065566,1.3600848734720642e-05,21,2

407,739.8184638393334,624.98,878.88,81.36329996942231,68.26870562534134,96.00307209830714,4.65635245836462,22.56591133004926,0,240,41.889949350103024,29.967177846725374,5.1351669593696645,30.166348413891313,20.044396299762994,30,7.389162561576355,188,46.30541871921182,Figure(432x432),640.625,851.5625,210.9375,14.03448275862069,223476299.0408606,223476299.04086053,739.8184638393334,738.26,41.83845584649575,0.7304355996056789,61.51999999999998,34.342636969159784,22.56591133004926,-0.05290640394088674,31.24000000000001,19.529999999999973,1.9500000000000455,-0.3914609740321122,-0.051262440094354725,0.024446503412256484,21.357114802642286,55.25766336369238,1224.614120865786,169.3279860922617,452.1403107643843,603.1458240091399,0.749636808821763,42.84528109159877,57.15471890840122,0.2530170620058261,0.5524221406039701,-19.041191692708754,-1428989529.074016,56.9705348751185,0.5066666666666667,6.4776388521553905,0.8304270618429112,0.09469874437985745,4416855.804188608,0.01,0.0,222726.2894531762,1.2677018924814661e-05,21,3

406,740.7603073463268,624.98,878.88,81.25142056673599,68.26870562534134,96.00307209830714,4.58514269812595,22.886839506172844,0,240,41.166646549456246,27.535122433144394,4.558764294953785,30.5636347868736,20.281617613834186,34,8.395061728395062,193,47.654320987654316,Figure(432x432),648.4375,843.75,195.3125,13.096774193548388,223469038.7527606,223469038.75276056,740.7603073463268,742.1600000000001,41.11591745249102,0.7240188431812121,60.54000000000008,33.804194429878656,22.886839506172844,-0.1350370370370369,31.25,19.529999999999973,1.9500000000000455,-0.4000603624144894,-0.14230633702237927,-0.02403664292907116,21.6382729036282,54.047855850198395,942.1644939590149,145.06291383367167,400.85792561973625,396.24365450560697,1.0116450347195756,50.2894405950998,49.71055940490021,0.28987921699291963,0.5512323923762696,-19.2083131636844,-1415481940.335792,49.47215430701956,0.5571309424520433,6.177086219561442,0.8299286780312611,0.10702379392673801,4426404.123499333,0.010008340283569641,0.0,222796.33173209583,1.3449382277033816e-05,21,3

402,745.4013930348258,638.6500000000001,878.88,80.72262892703228,68.26870562534134,93.94817192515461,4.355057395373961,22.365112219451373,0,240,39.39441668126605,nan,nan,29.808014962558776,19.730441206370006,28,6.982543640897755,189,47.13216957605985,Figure(432x432),632.8125,820.3125,187.5,11.823529411764707,223982861.11510864,223982861.11510864,745.4013930348258,749.97,39.34538814119704,0.7136668502013757,56.639999999999986,32.417763669216114,22.365112219451373,-0.10715710723192026,27.350000000000023,17.58000000000004,0.5055555555555884,-0.34519059117595363,-0.2619814323034665,-0.00421967869605417,21.103643512980216,51.56041467823425,905.3111443617083,196.53960217953744,235.00451317124333,473.76702901092756,0.4960339128323404,33.156595487413306,66.8434045125867,0.41471571906354515,0.5646683285588353,-20.015522679537312,-1402438212.2527292,53.252323695541165,0.5389121338912134,6.379687158777069,0.6557952316146209,0.1000449918852678,4477979.170409977,0.0033472803347280333,0.0,223280.3579262662,1.271681228373468e-05,21,3

405,741.6303703703702,615.21,878.88,81.1861210994821,68.26870562534134,97.5276734773492,4.85757506203296,23.605693069306934,0,240,43.51360042444547,32.80659520191112,19.03561209447453,31.196329669318747,20.42093175025135,32,7.920792079207921,199,49.257425742574256,Figure(432x432),625.0,812.5,187.5,12.272727272727273,223521267.63600248,223521267.63600245,741.6303703703702,744.11,43.459846728292774,0.7215967579093161,58.59000000000003,34.616151806127135,23.605693069306934,-0.26589108910891107,29.300000000000068,19.535000000000025,0.0,0.1560890826893555,-0.14714683908174847,0.05382256054468764,22.085685714181718,57.437699556397554,646.4838105800397,93.86651642662379,188.167854018536,364.44944013488,0.516307156210465,34.05030135851981,65.9496986414802,0.34695579649708086,0.5385354753106654,-18.149143909764657,-1422421293.3972616,38.80135391528412,0.6343906510851419,5.581665758394456,0.8181909146656217,0.12793590323074974,4441722.124352422,0.00333889816360601,0.0,222868.336315091,1.4746214148707331e-05,21,3

403,744.699513113451,615.21,878.88,80.86625587853354,68.26870562534134,97.5276734773492,4.967662890239439,24.4471144278607,0,240,44.778955458449694,29.85783839019968,66.75185851116368,32.200605670560684,20.983634276310088,35,8.706467661691542,206,51.243781094527364,Figure(432x432),632.8125,812.5,179.6875,11.514285714285714,224300750.2775424,224300750.2775424,744.699513113451,748.02,44.723363934274765,0.728161043024791,56.639999999999986,35.461124157729955,24.4471144278607,0.41781094527363194,27.340000000000032,21.479999999999905,0.0,0.13112385553776207,-0.1655454861612734,0.04148822422635399,22.795720403391854,59.08184861012752,1258.2562725325768,142.6588054225989,378.9559339169572,736.6415331930207,0.5144373712874266,33.96887722402823,66.03112277597175,0.2605427974947808,0.554285479867297,-16.763928451377243,-1434398539.7239537,28.353579803029145,0.8528428093645485,4.806964607789819,0.9042224240284347,0.15973260599384925,4479835.575167451,0.006688963210702341,0.0,223526.4300679221,1.9731320539050765e-05,21,3

400,751.7250594618018,597.64,964.81,80.22136029626348,62.188410153294434,100.39488655377819,5.772368753581958,26.39303258145363,0,259,53.163291007774575,33.435942897557474,66.58183238329539,35.51996025243202,23.801159529415347,43,10.776942355889723,206,51.62907268170426,Figure(432x432),625.0,828.125,203.125,13.333333333333334,227163933.87793997,227163933.87793997,751.7250594618018,755.83,53.09679530819522,0.7538908110768296,68.36000000000001,41.96893059678473,26.39303258145363,0.15664160401002505,33.200000000000045,21.480000000000018,0.0,0.3480633299483151,-0.003951503226704172,0.11032569882856005,25.147693702689025,70.85382504135106,1761.437752776072,148.78084502715456,324.7335613602361,1287.9233463886815,0.2521373358676852,20.136556002697844,79.86344399730216,0.24343476448520215,0.5595336165084943,-15.36760900909549,-1534392953.9760416,49.66684368805598,0.5509181969949917,6.189205636780323,0.7602228824879458,0.11129067084082055,4581603.881436895,0.00667779632721202,0.0,226276.21081697466,1.4051759141316334e-05,21,3

393,764.7817908008161,597.64,964.81,78.96632258494131,62.188410153294434,100.39488655377819,6.48180125351645,27.188112244897958,0,259,61.013553210017676,33.304812306548314,7.509593458224001,36.83896004832875,24.889674096404626,49,12.5,203,51.78571428571429,Figure(432x432),640.625,867.1875,226.5625,14.555555555555555,231321516.94413996,231321516.94413996,764.7817908008161,769.5,60.93587838131337,0.7796713761256796,78.12000000000012,48.42848178398693,27.188112244897958,0.10464285714285709,39.06000000000006,21.480000000000018,0.0,-0.03828936409284989,-0.11998124809540822,0.15585765024632922,26.08226280692829,82.24975937650908,2434.1116559281863,155.770488327269,335.19959259850737,1943.1415750024098,0.17250394768486782,14.712440672415667,85.28755932758433,0.2567736556898708,0.511981217059735,-15.10548780015388,-1580192016.7487655,55.87432679575797,0.5141903171953256,6.491822271840543,0.6100775277034776,0.10176016479476244,4763038.688836973,0.00333889816360601,0.0,230574.76573804658,1.2616556778961607e-05,21,3

456,659.1296929824562,570.29,1296.8,91.6790287382263,46.267735965453426,105.2096301881499,6.915454674589955,33.57057142857143,0,679,65.20641148542552,38.153859739308444,26.95927746598531,79.66957987577453,72.33088592505686,70,15.384615384615385,227,49.89010989010989,Figure(432x432),546.875,750.0,203.125,12.666666666666666,200044693.815,200044693.815,659.1296929824562,652.32,65.1348739855714,0.7079542555317694,62.5,38.903073638042486,33.57057142857143,-0.030043956043955954,31.25,19.539999999999964,-1.9499999999999318,45.563549205622124,5.24830898366495,-0.10754630558891817,56.39690488897685,72.95986099600907,1121.7845722823133,22.478802464045042,242.0819091293324,857.2238606889359,0.28240220580744846,22.021344358935927,77.97865564106408,0.4766666666666667,0.6619950959049357,-8.314293596752421,-1630849557.3000205,24.74047429935552,0.9708090075062552,4.139567083712887,0.7258981399382252,0.21868135859938276,3551252.7088268506,0.003336113427856547,0.0,198886.887370049,0.0001422941736221316,23,1

462,649.297380952381,558.57,1296.8,92.96968378809456,46.267735965453426,107.41715451957677,6.842115659509984,27.63908893709328,0,679,55.41696575561991,nan,nan,54.20265221116502,46.676914790778014,64,13.882863340563992,218,47.288503253796094,Figure(432x432),539.0625,742.1875,203.125,12.486486486486486,196188984.5603,196188984.5603,649.297380952381,642.55,55.35695819524197,0.7157939105356159,70.79500000000007,39.1424149659864,27.63908893709328,-0.13557483731019523,31.25,17.58000000000004,-1.9500000000000455,39.322077589133855,3.7766865876097833,-0.14202447491836323,38.36858014807151,68.33690250911371,1091.5084224818777,114.57009783983497,233.65208217313364,743.2862424689091,0.3143500697618617,23.916768979121116,76.08323102087888,0.31051752921535897,0.6136438099989799,-10.09896064904645,-1489647156.8698773,28.85457286265666,0.8822055137844611,4.591040423299097,0.5636841864106754,0.18816832638175918,3435956.7900892985,0.003341687552213868,0.0,195496.98638588903,6.663861335303353e-05,23,1

467,642.634154175589,554.67,884.73,93.84182238884695,67.81730019327931,108.17242684839636,6.5832929229960655,23.55826180257511,0,197,46.81444056907998,37.228022473167975,11.04579696832759,32.38634463934935,22.247375918335678,49,10.515021459227468,205,43.99141630901288,Figure(432x432),531.25,742.1875,210.9375,14.151515151515152,193882314.20489997,193882314.2049,642.634154175589,638.6500000000001,46.764291180749225,0.7174330131293306,64.45000000000005,37.325403757181704,23.55826180257511,0.11315450643776828,33.19999999999982,17.57499999999999,-1.9500000000000455,1.0705272805928265,0.7598736178349897,-0.10531997142068694,22.92507506496489,62.10977881829533,631.1098485177549,138.54400102739783,204.8053429554839,287.7605045348732,0.7117215174699693,41.579282038934565,58.42071796106543,0.2904841402337229,0.5647586481151141,-14.02408416213028,-1340684803.375437,44.30426347237673,0.6115288220551378,5.8015653343908,0.5554564040549399,0.12546636634384606,3352563.7345847567,0.003341687552213868,0.0,193278.62283324398,2.0269648208292935e-05,23,1

472,635.6983474576272,554.67,775.36,94.80747651561391,77.38340899711102,108.17242684839636,6.279085883624329,21.326157112526545,0,126,43.05783937270768,29.149098058593538,2.766326334929268,28.445644079389293,18.844193413716628,42,8.9171974522293,192,40.76433121019109,Figure(432x432),554.6875,750.0,195.3125,12.421052631578947,191614271.0066,191614271.00660002,635.6983474576272,630.8399999999999,43.01220307014127,0.7102524514713224,62.5,35.39325678684287,21.326157112526545,0.02072186836518045,31.25,15.620000000000005,-1.9500000000000455,-0.3190474561729979,0.47708000129434874,-0.05579673524369857,20.135489098312473,57.46753119513254,999.6454744523651,101.20179807555559,553.8878108057627,344.5558655710467,1.6075413776160261,61.6496977350265,38.35030226497349,0.27378964941569284,0.5806180118204529,-15.153942112161895,-1303574562.787324,53.19188700502137,0.531328320802005,6.246387834052768,0.7399225727151495,0.10721752591407706,3274963.1912677996,0.006683375104427736,0.0,191097.4883563526,1.6243185671087375e-05,23,1

475,631.8972631578946,554.67,775.36,95.38391491311174,77.38340899711102,108.17242684839636,6.35205114250387,20.54033755274262,0,126,43.17603199585848,35.39703005631246,17.27127706272106,27.288380767178452,17.98423213213859,34,7.172995780590717,189,39.87341772151899,Figure(432x432),546.875,742.1875,195.3125,12.5,190548338.2698,190548338.2698,631.8972631578946,626.93,43.130559595674285,0.7058447658171667,64.45999999999992,35.658351246537386,20.54033755274262,0.11126582278481015,31.25,15.620000000000005,-1.9500000000000455,-0.27645514460871246,0.5222313306154719,0.021848468527984596,19.316025000468322,57.92435287507382,903.8046436045148,92.28349046264498,467.12938598557434,344.3917671562955,1.3563895265056576,57.56219467318198,42.43780532681802,0.26711185308848084,0.5506440393486298,-15.466215681949278,-1282286681.471424,48.43915714970758,0.5580618212197159,6.105131183010218,0.8246457792871164,0.11470252757632968,3236340.188118262,0.003341687552213868,0.0,189953.05892491667,1.4788422781125296e-05,23,1

472,635.2970550847458,554.67,775.36,94.88039738760787,77.38340899711102,108.17242684839636,6.39365330397931,20.729214437367304,0,126,43.58896843257554,nan,nan,27.301950141494704,17.78673225399189,30,6.369426751592357,190,40.339702760084926,Figure(432x432),523.4375,742.1875,218.75,14.303030303030303,191395207.4877,191395207.4877,635.2970550847458,629.8599999999999,43.54276919497033,0.7099825915283463,64.45000000000005,36.121715832375756,20.729214437367304,0.12025477707006342,32.229999999999905,15.629999999999995,-1.9600000000000364,-0.4052459679696909,0.40588813739422697,0.050448429257412115,19.325733356194,58.53641916172721,1296.5006212044268,54.77234944355563,887.6418471729105,354.08642458796066,2.506850829443212,71.48438731399443,28.515612686005564,0.26399331662489556,0.5484284809532843,-15.511600004003913,-1285233632.9891815,47.34456883218988,0.5585284280936454,6.051968181305518,0.9375792006363892,0.11607567472697271,3271980.4421961815,0.010033444816053512,0.0,190837.57282968078,1.4912589115753757e-05,23,1

466,645.6820855724279,494.15999999999997,1279.3000000000002,93.41244891153507,46.90064879230829,121.41816415735795,6.488883487709094,27.705741935483875,0,611,50.88384391289753,29.6200389781297,21.60438569147237,51.784674104696435,43.79691120941715,59,12.688172043010754,235,50.53763440860215,Figure(432x432),570.3125,726.5625,156.25,10.590909090909092,195481857.71386743,195481857.71386743,645.6820855724279,640.6500000000001,50.82921819246654,0.6954383420345666,50.789999999999964,32.81731290361189,27.705741935483875,-0.12599999999999983,25.389999999999873,21.479999999999905,0.0,51.00206709548129,4.185343181536295,-0.02947369196676382,36.656622766871294,61.924334070149925,1005.8567937796254,94.38730357019807,426.95138502567534,484.51810518375186,0.8811876800016698,46.84209286342379,53.1579071365762,0.49271743653766126,0.6168809703148399,-11.114228045147476,-1442536137.0071573,30.669301694709787,0.8200000000000001,4.704205207919826,0.8691578843043638,0.1731415482495844,3386820.2068112134,0.01,0.0,194760.25190723708,6.529631060713542e-05,23,2

466,643.8580686695278,542.99,1279.3000000000002,93.88789743667739,46.90064879230829,110.49927254645573,6.789171270550827,35.32916129032258,0,630,69.92374239298434,37.73662367178088,42.40758870685476,93.51235986158045,86.67507063359197,48,10.32258064516129,228,49.03225806451613,Figure(432x432),570.3125,710.9375,140.625,9.32,195455335.4012,195455335.4012,643.8580686695278,634.79,69.84867662535119,0.6793672631732067,44.91999999999996,33.41917147120042,35.32916129032258,0.04619354838709657,21.480000000000018,19.529999999999973,0.0,53.12949376471616,6.500126800569424,-0.003095759115910234,66.19443083084877,73.46398319898566,712.226309249277,63.57450648358813,207.9271605471137,440.72464221857524,0.47178473956079187,32.05528137909497,67.94471862090504,0.48747913188647746,0.6723644825126073,-7.269287843814205,-1669334016.8169248,21.894633364466973,1.0559732664995822,3.893312819430966,0.8830986619445724,0.24936333942403582,3398525.55251042,0.010025062656641603,0.013366750208855471,194055.67670934877,0.0002109720769046062,23,2

472,636.3602966101695,490.25,1279.3000000000002,95.07262459679333,46.90064879230829,122.38653748087711,7.451111332719264,33.92946921443737,0,630,71.68768046078867,57.25326759040729,70.96083027877201,92.52315713347011,86.16896336611,43,9.129511677282377,212,45.010615711252655,Figure(432x432),570.3125,710.9375,140.625,10.042553191489361,193559016.7746,193559016.77459997,636.3602966101695,628.93,71.61169985601484,0.6812479679881639,44.91999999999996,34.28949314133869,33.92946921443737,-0.20734607218683657,21.49000000000001,17.58000000000004,0.0,49.89573641608618,6.104866613982854,-0.11574216249193443,65.49315012081368,77.38794703924408,1125.5472731563677,104.44663269635647,287.8619273109639,733.2387131490475,0.3925896466577446,28.191337455363907,71.8086625446361,0.5368903709879117,0.6663450684479646,-7.003584827776256,-1680947738.7254512,21.135945422721928,1.0751252086811351,3.848055474155101,0.7868638477981806,0.2540225877286439,3328028.0774318664,0.01001669449081803,0.01669449081803005,192175.5963405655,0.00021793712473212336,23,2

465,644.2049462365591,490.25,1279.3000000000002,94.35920975065027,46.90064879230829,122.38653748087711,8.950994626275069,40.19581896551724,0,668,92.97273566360796,nan,nan,114.23091671531263,107.04060805388762,38,8.189655172413794,203,43.75,Figure(432x432),562.5,718.75,156.25,10.813953488372093,196985789.25500003,196985789.255,644.2049462365591,630.88,92.87271117454841,0.7001998716594494,46.86999999999989,43.61109307434384,40.19581896551724,-0.037887931034481986,23.440000000000055,17.579999999999984,0.0,30.49422946513915,5.072688375516126,0.02538104928222606,80.86063268807071,103.67939638537231,1524.7023224063723,246.25826212994906,155.2278657763579,1123.2161945000653,0.13819945486580934,12.141936483540372,87.85806351645962,0.5551839464882943,0.6526015217468794,-5.508667141783144,-1944705651.845368,22.227930208425818,1.0343096234309623,3.875898889700573,0.7585021245314552,0.24882990650966208,3480583.4204936055,0.0100418410041841,0.0502092050209205,195063.4334861815,0.00030704188051509246,23,2

467,643.049984050288,490.25,1275.4,94.43863324663707,47.04406460718206,122.38653748087711,8.744917172819534,37.70575107296138,0,668,88.35322445198312,44.22318622607352,8.623944940411983,106.9123179401047,100.15010615276887,36,7.725321888412018,200,42.91845493562232,Figure(432x432),546.875,703.125,156.25,10.377777777777778,196748434.88627946,196748434.8862794,643.049984050288,632.83,88.25857715705757,0.7044746240856988,48.83000000000004,42.23025801706986,37.70575107296138,0.05030042918454899,23.43999999999994,17.58000000000004,0.0,32.42524123392687,5.126052408492426,0.043992136260399536,75.67966160421764,99.42420913236435,3519.014444352233,686.7065861074279,1099.8909515511086,1732.4169066936963,0.6348881422833962,38.833735829575964,61.16626417042402,0.5104253544620516,0.6466942343423449,-5.774090367653876,-1892824274.524239,21.656623891808447,1.0617696160267112,3.874638967091086,0.759377333690097,0.2531961316228266,3454837.2747255317,0.01001669449081803,0.04006677796327212,195000.6847061591,0.0002803402157099862,23,2

466,645.217730797177,490.25,1275.4,94.31915272453706,47.04406460718206,122.38653748087711,9.349266932088618,43.15494623655915,0,668,96.76372059574652,50.555128774495344,11.321476689527918,121.22914405119258,113.40994577916317,41,8.817204301075268,207,44.516129032258064,Figure(432x432),546.875,710.9375,164.0625,10.590909090909092,198352454.97787943,198352454.97787943,645.217730797177,634.79,96.6598411019297,0.7106315509958997,50.79000000000008,46.32870521873126,43.15494623655915,0.10922580645161209,27.345000000000027,17.58000000000004,0.0,26.96415451683574,4.783943567249787,0.040848675089402854,85.81423807953767,106.59433282258406,2683.241581939341,750.9228925935961,924.5303713706392,1007.7883179751054,0.9173854815347017,47.84564660416713,52.15435339583286,0.4664723032069971,0.656372016685319,-5.2080776487727025,-2000950592.9849977,20.456355510285036,1.104253544620517,3.7610856734339437,0.8289356902066045,0.2735068058931258,3499554.121335366,0.006672226855713094,0.07673060884070058,196220.3484883614,0.0003658793464326366,23,2

449,669.3598218262807,548.8,982.36,90.39418088793411,61.077405431817255,109.32944606413994,8.00037451115388,25.14482142857143,0,199,64.14952344331093,32.79189662945762,25.237698523993007,36.197226376083414,26.067103407504373,54,12.053571428571429,194,43.30357142857143,Figure(432x432),562.5,781.25,218.75,14.03125,203014706.7012,203014706.7012,669.3598218262807,660.12,64.07804762897764,0.7454096176301561,78.12000000000012,48.55174478301199,25.14482142857143,0.03486607142857195,39.06000000000006,17.579999999999984,-5.8600000000000705,2.9146224677556845,1.2699059711890996,-0.1093324345105533,25.623906443451958,87.0272263983233,4060.056944389406,184.47248282103362,567.6427212315548,3307.9417403368175,0.17159997538945682,14.64663528457437,85.35336471542563,0.21,0.5158675113901648,-12.386553099059205,-1492536989.044657,62.99434762339252,0.42368640533778146,6.851709380956627,0.6337169524896291,0.09886061165821292,3681874.37064271,0.003336113427856547,0.0,202450.38386025437,9.88826927910747e-06,23,3

452,663.201814159292,548.8,982.36,91.2712100288802,61.077405431817255,109.32944606413994,8.238695023592893,24.631086474501114,0,199,65.37445315831019,nan,nan,35.816307797047706,26.031134562187788,54,11.973392461197339,194,43.01552106430155,Figure(432x432),546.875,773.4375,226.5625,14.580645161290322,200733656.5552,200733656.5552,663.201814159292,652.3,65.30209624276986,0.7483512291551253,80.55999999999995,49.57805250998511,24.631086474501114,-0.08660753880266088,39.059999999999945,17.579999999999927,-5.860000000000127,2.983637720587234,1.3345328080096122,-0.1161797488971689,25.354004327818476,88.90901369400713,2639.6907159146194,68.01938291503868,379.26620253575453,2192.405130463826,0.17299093003651056,14.747848905457946,85.25215109454204,0.23067279565399082,0.5281966161402952,-11.906046202139668,-1491209218.8611178,62.97903934488328,0.41841004184100417,6.913328858839117,0.6501471169965651,0.10037432777294458,3619918.5744241434,0.0033472803347280333,0.0,200082.8950997348,9.034066502928073e-06,23,3

459,654.8318301209353,550.75,982.36,92.28061328291201,61.077405431817255,108.94235133908307,7.55036627548594,22.314475982532755,0,199,57.44481894601616,32.89530411090923,6.520250116752549,32.26852472562914,23.334753859147884,43,9.388646288209607,181,39.519650655021834,Figure(432x432),539.0625,773.4375,234.375,15.3,198332726.62291902,198332726.622919,654.8318301209353,646.4499999999999,57.382208770522624,0.7370539936839954,78.12,44.5951016620617,22.314475982532755,-0.11513100436681227,39.059999999999945,15.629999999999995,-5.860000000000014,3.6199986363742687,1.2422967431494598,-0.04769970108987637,22.842097835223644,77.96186897430837,1668.0666398789078,112.81906039748714,356.84866867678977,1198.398910804631,0.29777118909194755,22.944814278108495,77.05518572189152,0.21333333333333335,0.5507721102897115,-12.841239428498353,-1434496052.097628,58.12448318322825,0.4403669724770642,6.74080098293235,0.7488276475962046,0.10443303369415063,3507094.296435613,0.003336113427856547,0.0,197731.58492719583,8.78031803229127e-06,23,3

463,649.9675162537998,550.75,818.31,92.79005420268646,73.32184624408843,108.94235133908307,6.5968248230324145,19.986601731601734,0,111,47.37430030328282,34.080785201745684,16.222149234849997,26.754224122912408,17.804786699142824,34,7.35930735930736,176,38.095238095238095,Figure(432x432),539.0625,742.1875,203.125,12.86111111111111,196634826.36181903,196634826.36181897,649.9675162537998,644.49,47.32311249762336,0.7264572337068538,66.40000000000009,38.248581618656296,19.986601731601734,-0.3466450216450216,33.200000000000045,15.620000000000118,-3.910000000000082,0.05582778421709156,0.5288750603733379,0.020004522951233453,18.937011004385905,64.26537382347522,1607.8262591840926,79.75107258033833,400.05564850856643,1128.0195380951877,0.3546531199132544,26.180364161119318,73.81963583888069,0.18310445276737414,0.5666495883770144,-14.04581575292773,-1337969921.422235,28.654708924397006,0.8600000000000001,4.861339547949917,0.8835430404334085,0.16078111356010535,3429639.0774961854,0.01,0.0,196042.92037665454,1.4880533234262404e-05,23,3

461,651.5080043937294,558.56,816.36,92.52755901495658,73.49698662354844,107.41907762818677,6.282169261894049,20.277239130434783,0,89,45.234109757244596,37.14104539370523,26.392391721723246,26.660959362104858,17.328968189874406,35,7.608695652173914,183,39.78260869565217,Figure(432x432),546.875,742.1875,195.3125,12.131578947368421,196618512.738119,196618512.738119,651.5080043937294,646.4499999999999,45.18502226610867,0.7205818074938477,60.54000000000008,36.3501392937953,20.277239130434783,-0.1018913043478261,29.299999999999955,17.569999999999936,-3.909999999999968,0.015640691794975847,0.5007947890287421,0.03002764803486441,18.872532265760594,61.12345619268209,1627.2464374540668,77.59075921167761,385.12573391908154,1164.5299443233077,0.3307134658034687,24.852342318771676,75.14765768122832,0.20016680567139283,0.5707737446376544,-15.828871996617485,-1324845712.7523913,58.42437798041564,0.44741235392320533,6.771080347630767,0.8946729452871832,0.10052623789854173,3442801.4413948194,0.01001669449081803,0.0,196063.82250803692,7.903222706895923e-06,23,3

