nni_counter,nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,nni_diff_min,nni_diff_max,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn_n,tinn_m,tinn,tri_index,abs_energy,autocorr,mean,median,std,entropy,interq_range,mean_abs_dev,mean_abs_diff,mean_diff,median_abs_dev,median_abs_diff,median_diff,kurtosis,skewness,slope,sd1,sd2,total_power,vlf,lf,hf,lf_hf,lfnu,hfnu,bw,spec_ent,spec_decr, spec_dist,spec_kurt, spec_roll_95,spec_skew,spec_var,spec_centroid,energy,fundamental_freq,med_freq,auc,human_energy,ID,session
459,663.9462766731966,404.29,1298.8,92.1763664423556,46.19648906683092,148.40832075985062,11.270255310959726,0,802,112.15331487002248,120.49348266297882,111.7096085321209,66,14.41048034934498,140,30.567685589519648,554.6875,718.75,164.0625,11.76923076923077,208099409.8081054,208099409.80810535,663.9462766731966,640.62,112.03107688833796,0.7601721313373018,57.61500000000001,61.41532111220227,45.46305676855895,-0.0383842794759828,27.340000000000032,11.710000000000036,-0.9750000000000228,13.47378831897446,3.3279532818622317,0.0904321453119347,85.29492196715749,133.7217572397451,7465.514746578931,602.068124102072,2655.543116079395,4207.903506397464,0.6310846035423706,38.691101747376464,61.308898252623536,0.4371405094494658,0.6174621287451703,-4.78824168482756,-2255442201.447274,20.180371685733565,1.1282894736842104,3.690469203537394,0.6563748243039276,0.2611258165031557,3785481.8530401434,0.0032894736842105,0.0625,206044.6957445533,0.0003838275941083,52,2
454,670.8067863281877,404.29,1298.8,91.1452770272136,46.19648906683092,148.40832075985062,10.916419576834503,0,802,110.27651054866364,121.00758510540672,112.35309024299812,64,14.1280353200883,131,28.918322295805737,585.9375,726.5625,140.625,11.073170731707316,209800603.7179054,209800603.7179054,670.8067863281877,648.43,110.15499369572387,0.7475471006341214,48.60727682007075,58.52587367040226,45.24913907284768,0.0991611479028696,23.43999999999994,11.710000000000036,-0.9750000000000228,13.93396857958287,3.380364896120791,-0.0449425877189378,85.65985481091586,130.32346999428717,7708.610849942648,592.0304619346125,3434.684523747304,3681.8958642607313,0.9328575957530336,48.26313111750977,51.73686888249021,0.4835526315789473,0.6240783203757053,-4.867150889019747,-2240331510.7299843,19.86639339551942,1.1720164609053498,3.685162493198865,0.7113061194474194,0.2693124296577887,3846875.406976557,0.0065843621399176,0.0592592592592592,207736.02456841007,0.0003825164072235,52,2
453,672.0599399242485,468.75,1298.8,90.68652608002968,46.19648906683092,128.0,9.678691280077272,0,662,102.5231742040514,113.7387886381248,107.308447310593,48,10.619469026548671,110,24.336283185840703,578.125,726.5625,148.4375,10.534883720930232,209355019.5359872,209355019.5359872,672.0599399242485,654.2900000000001,102.40995144813634,0.7342525107414334,48.82999999999993,51.5276439060543,38.03794247787611,0.0907300884955752,23.44000000000005,9.769999999999982,-1.949999999999932,18.03891797234492,3.8993736997034354,-0.0905453302359782,80.51455723296652,120.57946994131252,2546.8840397326826,144.91596168108168,570.2377543347142,1831.7303237168867,0.3113109757213641,23.74043849896925,76.25956150103073,0.5429864253393666,0.6291218675952318,-5.274512168333162,-2165696014.959115,22.72835767734464,1.0082372322899509,3.9239632512858944,0.7264632227291097,0.241018804432677,3824908.08115444,0.0065897858319604,0.0461285008237232,207441.361733982,0.0002828056728917,52,2
418,721.8596561382005,500.16,1318.8,83.72159545292091,45.49590536851684,119.96161228406908,6.795879343104594,0,478,66.27783223328873,55.91922769108718,48.00094513392139,58,13.908872901678656,164,39.328537170263786,617.1875,789.0625,171.875,11.61111111111111,219643786.98685557,219643786.9868555,721.8596561382005,711.1761969709285,66.19850505676696,0.7757799439494593,62.51999999999998,43.92592522579904,28.781846522781773,-1.457146282973621,31.253803029071605,15.629999999999995,-2.898894769614003,19.365451078581923,2.748844085927337,0.0002816726121417,39.574918680151576,84.96662816981338,1565.945502161394,23.8151308880058,287.7274196642426,1254.4029516091457,0.2293739976417836,18.6577882793824,81.34221172061758,0.3719385637193856,0.6237819938860768,-8.168644760821275,-1664254084.0777795,10.417678495796164,2.354114713216957,2.790079521684602,0.8141282266496044,0.3662464245464489,4250774.508368069,0.0066500415627597,0.0,218485.8469884044,0.0001459171555027,52,3
416,722.0535511777404,539.24,920.22,83.60712104592805,65.20179956966813,111.26771011052593,6.56182588216996,0,295,56.85149985343195,48.47841382531331,40.15030619463604,54,13.012048192771084,166,40.0,625.0,835.9375,210.9375,14.344827586206897,218227632.2094161,218227632.2094161,722.0535511777404,717.03,56.78312760998912,0.7782033091508255,66.42000000000007,43.4427783328488,27.23956626506024,0.3577831325301205,33.219999999999914,15.629999999999995,-2.898894769614003,0.8716290872558496,0.3762219087736838,0.0696673689382713,34.31985573854234,72.70717690335107,2237.6772861867776,112.4820546097156,269.5248408115756,1855.670390765487,0.1452439194766659,12.682356745717282,87.31764325428274,0.423863162286191,0.561082375897101,-12.249303140735236,-1529406169.3940496,24.57718587349318,0.9924812030075189,4.341247203423269,0.8519048574264396,0.1915138835803836,4236602.975452761,0.0066833751044277,0.0,217304.788102241,7.220612891546726e-05,52,3
417,725.5719454161454,539.24,1152.7,83.23452937955642,52.0517046933287,111.26771011052593,6.613728274318625,0,486,60.404856035317366,57.639103068042616,49.50237197965038,56,13.461538461538462,165,39.66346153846153,617.1875,812.5,195.3125,13.451612903225806,221049466.8047437,221049466.8047437,725.5719454161454,717.0300000000001,60.332384676246654,0.778431714818556,66.42999999999995,44.62372530613538,29.62552884615385,-0.0281730769230767,33.22000000000003,15.62999999999994,-3.909999999999968,5.885927080705178,1.1918781574622888,0.0511146865335112,40.806071040854206,75.04903617971115,1776.9314078650866,67.5908332338116,177.36751361871552,1531.9730610125596,0.1157771752862835,10.376370645561712,89.62362935443828,0.4339544513457557,0.5694396995527978,-11.58838775363652,-1616427116.8008032,30.41349348683832,0.835820895522388,4.636974984305255,0.8340813351339722,0.1677065931491169,4284520.118098527,0.0033167495854063,0.0,220106.70974966747,7.423849595162164e-05,52,3
414,726.8714612277255,539.24,1180.1,83.18687096884526,50.84314888568765,111.26771011052593,7.161372340295584,0,486,66.75558926588207,70.86732161813354,62.06945768218878,60,14.527845036319611,159,38.49878934624697,609.375,804.6875,195.3125,13.8,220574093.6473652,220574093.64736524,726.8714612277255,720.93,66.67491782944381,0.7992581850746246,66.42999999999995,46.73401957642797,34.33493946731235,0.0567796610169492,33.214999999999975,15.629999999999882,-2.932444419173408,8.851575503426485,1.6004707793000232,0.0418049711655679,50.17152475377053,79.97146678879967,2200.763274768373,175.87492495355747,232.84965533364863,1792.0386944811669,0.1299356180481714,11.499382440268558,88.50061755973144,0.5029142381348876,0.6265643600309188,-9.802903247635124,-1699649080.711679,27.35758080256641,0.8833333333333334,4.397763310331124,0.8603044445721044,0.1885191004611198,4311645.574682664,0.0066666666666666,0.0,219491.64123966044,9.830538889518312e-05,52,3
410,734.0417047070096,487.4995981574047,1393.2575889444286,83.08436381995044,43.0645420316409,123.07702452839172,10.02619449338449,0,905,103.92477112890788,110.96452749848726,99.0808538371216,86,21.026894865525676,175,42.78728606356968,617.1875,851.5625,234.375,15.76923076923077,225332408.38632685,225332408.38632685,734.0417047070096,722.89,103.79795622977522,0.8466260262577552,78.93345548944342,64.28890377136979,50.20072956633158,1.5864977724802651,39.44169156252491,15.63000000000011,-1.9500000000000453,11.940444182219476,2.5348127299624834,0.0775500835708,78.55183782065637,124.21885880730456,1908.0666173225284,323.0256800882373,182.01899563166225,1403.0219416026289,0.1297335346186728,11.483551708718885,88.51644829128112,0.4972882770129328,0.6292255788643675,-5.604513225882584,-2057465117.243322,11.66205103103991,2.048454469507101,2.918634460301029,0.8066662365955427,0.3626979566092503,4495006.547616746,0.0100250626566416,0.0467836257309941,222402.7756456661,0.0003143226150532,52,3
405,740.8610828462395,423.9700000000001,1297.3,82.81083026392041,46.24990364603407,141.51944713069318,11.856236245370232,0,638,120.15500732681036,117.3680554415417,101.2555261411902,104,25.742574257425744,187,46.28712871287129,593.75,828.125,234.375,17.608695652173914,228127072.56824672,228127072.56824672,740.8610828462395,724.84,120.0065761307689,0.888459117276956,88.5787758057919,76.50768295457674,59.56472772277228,-0.2853217821782179,44.930000000000064,18.105812214443063,0.8193852186485628,5.919600271279883,1.845511933115412,0.1522537156673463,83.09440599490087,148.22203366492542,3190.6397579375957,1443.4398222944055,496.52394365925534,1250.6759919839342,0.3970044574627395,28.418267052904397,71.5817329470956,0.4272006675010429,0.5787101503321017,-5.776235305383232,-2233250289.4017158,25.187921422546207,0.9456975772765246,4.23685321683745,0.6510838977959452,0.2201937144358683,4694185.734590411,0.0066833751044277,0.0401002506265664,226472.33749796663,0.0002079712831668,52,3
402,756.1081950552996,490.39,1297.3,81.7942349178526,46.24990364603407,122.35159770794674,13.389599113739406,0,638,144.29808845005556,135.83294659533215,115.18930691842436,133,33.16708229426434,211,52.618453865336654,617.1875,851.5625,234.375,18.272727272727277,238172837.52763903,238172837.52763903,756.1081950552996,726.8,144.11850146267366,0.912542750492216,95.24250000000006,96.7242283745856,72.2156608478803,-0.0779551122194502,48.84499999999997,23.439999999999827,1.648371631390205,3.3006576986297693,1.619506261249111,0.1526092586935728,96.16836736170129,179.98756006920306,13856.334718115784,2160.677707040129,4101.657643190288,7593.999367885367,0.5401182492239842,35.0699207347314,64.9300792652686,0.3065512978986403,0.5836485466299899,-4.908794876848828,-2593126079.590818,25.65327266236019,0.924092409240924,4.239383722594958,0.5975184021043562,0.2179110505848835,5017500.291597152,0.0033003300330033,0.0462046204620462,235846.35736176357,0.0002435179821837,52,3
457,656.6359737417944,583.96,757.78,91.59275368362246,79.17865343503392,102.74676347695046,4.456881772756859,0,56,32.249644360601465,14.1700733803768,8.639915372703841,1,0.219298245614035,64,14.035087719298245,578.125,726.5625,148.4375,9.520833333333334,197519314.5594,197519314.5594,656.6359737417944,652.32,32.2143409626513,0.6740784785433978,42.97000000000003,25.717617130079624,11.23861842105263,0.017127192982456,21.479999999999905,9.759999999999993,0.0,0.0527786854979202,0.3295057634541542,-0.0941517820546804,10.030752326622718,44.491157891568754,519.0487249174032,118.6056345656136,224.8181295400608,175.62496081172878,1.2801035143351145,56.1423420597813,43.8576579402187,0.2036727879799666,0.4663739401900715,-26.79117698935432,-1176073743.193745,87.25126151547818,0.377610693400167,8.113286842499345,0.6458877626252908,0.0620629462418236,3474462.89577958,0.0033416875522138,0.0,197019.7056383065,4.796033769548638e-06,53,1
458,654.9122707423581,583.96,757.78,91.80962223445,79.17865343503392,102.74676347695046,4.214085779253944,0,56,30.33698806280935,13.029627281304542,8.141680029610404,1,0.2188183807439825,47,10.284463894967178,585.9375,703.125,117.1875,7.633333333333334,196861409.835,196861409.835,654.9122707423581,654.27,30.303850982397925,0.6612561839787578,39.059999999999945,23.291180946206207,10.179846827133476,0.0427352297592997,19.529999999999973,9.759999999999993,0.0,0.5864942142485265,0.3628448694847471,-0.0451298842630196,9.223385008218385,41.8998193126921,909.0719576365644,141.50873464694706,389.38606744805423,378.17715554156297,1.0296393151787282,50.73016212676482,49.26983787323517,0.1269311064718163,0.4742813408441643,-28.026697758842975,-1160624145.3116589,89.23029838141716,0.3444816053511705,8.299663867379236,0.6477744532183256,0.0606834545291183,3453583.867513605,0.0033444816053511,0.0,196369.21074857708,4.171291105165857e-06,53,1
462,648.5360606060606,580.0600000000001,757.78,92.71883781481688,79.17865343503392,103.43757542323208,4.315502537820203,0,56,30.622460241061752,11.73641737676573,7.393344900343122,1,0.2169197396963123,28,6.073752711496746,578.125,695.3125,117.1875,8.105263157894736,194749043.9886,194749043.9886,648.5360606060606,648.4100000000001,30.589301097345007,0.6581900311329503,38.57249999999999,23.509706152433424,9.121431670281993,-0.1482863340563989,19.52999999999986,7.810000000000173,0.0,0.8781631458733958,0.4844191058970047,-0.0641361229626019,8.307252812413504,42.50246690653924,572.277902972304,93.27111191889476,237.2254510908553,241.78133996255391,0.9811569872497016,49.52444422951922,50.47555577048077,0.1270903010033444,0.4793522880907112,-26.459093592552097,-1146288813.2631714,54.15987327519591,0.4384937238493723,6.730360383900043,0.9062105559987168,0.0864538446318864,3387665.889474345,0.0100418410041841,0.0,194232.07563814067,4.258874288416478e-06,53,1
462,649.863484848485,580.0600000000001,749.97,92.4986468210044,80.00320012800512,103.43757542323208,3.994444067376961,0,48,28.03231924231041,10.591903130721391,6.51754069734039,0,0.0,20,4.338394793926248,578.125,703.125,125.0,8.105263157894736,195475276.4451,195475276.4451,649.863484848485,652.32,28.00196480001048,0.6443879617778218,39.059999999999945,22.133574708120147,8.354772234273316,0.0932104121475052,19.52999999999986,7.809999999999945,0.0,0.5060393917456607,0.1265817620176853,0.0232458588201796,7.497452657880744,38.92826797904642,563.3671341394916,151.89288670102084,183.88519216679003,227.5890552716806,0.8079702776009162,44.68935621403308,55.3106437859669,0.1602002503128911,0.4281777687161764,-31.86061690102051,-1120196414.5601614,73.95055449946571,0.3308270676691729,7.808770466581026,0.8332501624253632,0.0668087103146602,3397716.140498175,0.0066833751044277,0.0,194964.5644393689,3.853653956313801e-06,53,1
461,649.875140997831,580.0600000000001,714.82,92.47733177324568,83.93721496320751,103.43757542323208,3.777895293810061,0,31,26.218432933133258,9.847984134925229,5.814805668391952,0,0.0,15,3.260869565217391,578.125,703.125,125.0,8.087719298245615,195013886.0506,195013886.0506,649.875140997831,652.32,26.189981017065715,0.6386057592316577,41.020000000000095,21.745401442680944,7.952630434782604,0.2505000000000003,19.530000000000086,7.809999999999945,1.949999999999932,-0.5317856968437118,-0.2219828321292226,0.0577069244063484,6.968902210741356,36.4176722610814,518.6964844137701,233.1621947627341,190.56993140407644,94.96435824695963,2.0067521638854195,66.7415222308257,33.25847776917433,0.1404682274247491,0.4523660141264192,-28.71081149744916,-1108623993.2668772,34.31504161775686,0.6794979079497907,5.386395822786757,0.8462119921986722,0.1191207688008654,3395732.476122955,0.006694560669456,0.0,194527.9867900441,7.024338921222184e-06,53,1
458,656.3016452380116,580.0600000000001,738.25,91.55902236446164,81.27328140873688,103.43757542323208,3.5822147630547643,0,39,25.31081018970557,9.976280057597448,6.16225263161718,0,0.0,18,3.938730853391685,593.75,703.125,109.375,7.508196721311475,197567958.25068527,197567958.25068524,656.3016452380116,658.18,25.283163201454855,0.6362704156481679,35.149999999999864,20.293749178712503,7.850853391684898,0.0213566739606126,17.58000000000004,5.860000000000014,1.949999999999932,0.0241850264469429,-0.2568625107144152,0.0430800313628076,7.062009834706097,35.091341410854064,495.4084028854997,201.83562775046371,192.3368732160649,101.23590191897102,1.899887980155606,65.51590934397608,34.48409065602392,0.1033333333333333,0.4368261207066258,-36.51815095521647,-1116640081.400156,109.32380368429486,0.2568807339449541,9.149338464534017,0.6160331051120693,0.0485172150212229,3461814.255719805,0.0033361134278565,0.0,197080.68444363785,3.411471537930182e-06,53,1
457,658.5582790350313,580.0600000000001,757.78,91.28333803622247,79.17865343503392,103.43757542323208,4.000256809787567,0,41,28.97354147571809,10.85487547616002,6.766925812006119,0,0.0,28,6.140350877192982,578.125,710.9375,132.8125,8.622641509433961,198583242.69088525,198583242.69088525,658.5582790350313,658.18,28.941824398366617,0.6552658737962606,37.1099999999999,22.92777022386424,8.493377192982454,-0.0128508771929822,17.58000000000004,7.809999999999945,1.949999999999932,0.3569962262198713,0.2389039293343179,0.0862757294506184,7.683980720925898,40.24784033424343,535.5340700413512,220.44904437752416,208.99329716823632,106.0917284955908,1.969930173933608,66.32917471337309,33.670825286626915,0.1464835622138993,0.40873418187463,-32.99817969473547,-1143257695.5698285,108.6317366445553,0.2666666666666666,9.061072676628438,0.6078011044730509,0.0497180587745954,3490504.2377661327,0.0066666666666666,0.0,198097.45197679987,3.5798456425591936e-06,53,1
449,669.3438608441188,603.49,757.78,89.77937853854765,79.17865343503392,99.42169712836998,3.5346530653874835,0,41,26.486530099422453,11.778155519228624,7.358944839010787,0,0.0,42,9.375,601.5625,726.5625,125.0,8.163636363636364,201475808.87028527,201475808.87028524,669.3438608441188,669.9000000000001,26.45701863610828,0.6485696823689008,35.14999999999998,21.14547762824465,9.202812500000002,0.004375,18.277034648601784,7.809999999999945,1.9499999999999889,0.020533934012572,0.2416056137595857,0.0612667034214947,8.337723756824996,36.5178711861754,449.12545450540057,132.74050073792188,244.1446789279684,72.24027483951026,3.3796200176475346,77.16696891578417,22.833031084215826,0.22,0.4028230373248207,-34.56581159821516,-1147687604.6706252,101.78174699489207,0.3035863219349458,8.73709022769955,0.7149559452729715,0.0527904811456781,3602061.329087894,0.0033361134278565,0.0,201027.32153590643,3.6395484390955137e-06,53,1
447,672.7144597740701,603.49,757.78,89.35106510236861,79.17865343503392,99.42169712836998,3.77278325781706,0,41,28.66669517432537,12.571800019074368,7.6600958105281185,0,0.0,47,10.538116591928253,601.5625,734.375,132.8125,8.94,202654014.3597853,202654014.3597853,672.7144597740701,671.8499999999999,28.6346115658684,0.6639572981910491,40.3835173243009,23.093825808156936,9.97520179372198,0.0087443946188342,19.530000000000086,7.810000000000059,1.949999999999875,-0.2344855690655389,0.3209499721428212,0.0912747612281199,8.899585607560285,39.5519430679339,487.9171439410465,134.3765728283002,248.53724114704565,105.00332996570064,2.3669462790202025,70.29949642407111,29.70050357592889,0.22,0.3733722376945519,-33.682598261574206,-1157598677.0582857,96.91967603643452,0.3336113427856547,8.538818293924201,0.7749057649845071,0.0551689713948828,3639895.49970034,0.006672226855713,0.0,202049.3019756538,3.511197897345885e-06,53,1
443,678.4270734063416,613.26,759.74,88.60352461849337,78.97438597414904,97.83778495254867,3.797845097165292,0,41,29.34189198589969,13.26820413014635,8.070706135954925,0,0.0,52,11.76470588235294,601.5625,734.375,132.8125,8.86,204277177.61968523,204277177.61968523,678.4270734063416,677.71,29.3087560159998,0.6680580184479846,42.95999999999992,23.787058078777623,10.538325791855208,0.0309502262443437,21.479999999999905,7.82000000000005,1.881278873834674,-0.3713734752554232,0.3065166916599993,0.0571601939792802,9.39264276729506,40.41870250849708,434.3160522582219,131.6855183019131,217.73480198356157,84.89573197274721,2.564732018017792,71.9474003951618,28.052599604838203,0.2467694872863693,0.4168756489009763,-31.62216193256445,-1178482842.2756755,92.90758825448914,0.3539232053422371,8.400018433858524,0.7765922630204307,0.0575127486879723,3701720.6026460617,0.013355592654424,0.0,203665.8914733631,3.6599033815118656e-06,53,1
441,680.743015873016,578.0999999999999,794.89,88.39923204270411,75.48214218319517,103.78827192527244,4.827219301452881,0,58,36.89563065067612,14.8707675873293,8.951607654165747,1,0.2272727272727272,70,15.909090909090908,593.75,757.8125,164.0625,10.5,204963241.1909,204963241.1909,680.743015873016,681.62,36.85377512880663,0.6965610226650274,50.77999999999997,29.53135802469136,11.88236363636364,-0.0133181818181818,27.340000000000032,9.769999999999982,1.9499999999999889,0.03134236680257,0.0286624989212863,-0.0024719062450162,10.527185901353535,51.10531752391883,431.2425461494853,209.71486764891333,135.51144779184114,86.01623070873079,1.5754171820282576,61.171339269684665,38.82866073031534,0.2302878598247809,0.3127068286261869,-29.00350390090432,-1200937283.6232224,88.44599918608746,0.3709273182957393,8.166109013521304,0.708831131950287,0.0603586862073709,3740876.914478512,0.0033416875522138,0.0,204476.42388440965,3.949407328117973e-06,53,1
453,662.2327373068432,599.6,1250.0,90.87889811392432,48.0,100.0667111407605,4.635055934216476,0,623,41.26843129138344,42.82975147351647,40.741951071329176,2,0.4424778761061947,64,14.15929203539823,578.125,726.5625,148.4375,10.066666666666666,199433939.5639,199433939.5639,662.2327373068432,660.15,41.22285598063661,0.6697163588118931,44.91999999999996,26.35458815159179,13.347411504424784,0.0648008849557523,21.49000000000001,9.759999999999993,0.0,89.05656449264282,6.479311296257484,-0.0794196487698729,30.318730028756637,49.86924354696632,579.559718634599,88.91332848357258,102.7823762507712,387.8640139002552,0.2649959072439321,20.94836083867521,79.05163916132477,0.2004175365344467,0.6138901168517348,-13.54772688467684,-1368450770.2659204,32.79993362610335,0.7926421404682275,4.902794973919937,0.7064111040048909,0.1612166259325483,3543114.280473909,0.0033444816053511,0.0,198748.6333989189,3.972463983242921e-05,53,2
457,656.5733041575493,599.6,1250.0,91.61961020009808,48.0,100.0667111407605,4.226393969748494,0,623,38.5253725550574,42.60488452146912,40.572356537532734,2,0.4385964912280701,63,13.815789473684212,593.75,718.75,125.0,8.160714285714286,197684243.3804,197684243.3804,656.5733041575493,652.3299999999999,38.48319917344482,0.6449616670024318,37.1099999999999,23.007071616335253,13.14039473684211,0.2227192982456141,17.58000000000004,9.759999999999993,0.0,121.35866633979964,8.077642857932068,-0.0023605240275252,30.158878215140597,45.37456033744302,734.5471390721111,44.56870644250653,145.2579408641587,544.7204917654459,0.2666650934929507,21.05253352783221,78.94746647216778,0.444258872651357,0.6414530081110493,-13.613275978031991,-1346433689.9739478,29.886604124679163,0.8461538461538461,4.718430745108893,0.8696318088526036,0.1717020048344887,3476565.937828354,0.0066889632107023,0.0,196909.6353571289,4.057935893513033e-05,53,2
456,657.6833114035087,599.6,1250.0,91.46132516314464,48.0,100.0667111407605,4.176438390378647,0,623,38.36768806238219,42.52442963291095,40.59277141902215,2,0.4395604395604395,51,11.20879120879121,593.75,710.9375,117.1875,7.238095238095238,197911382.3397,197911382.3397,657.6833114035087,654.2900000000001,38.325595139053966,0.6419204341207628,35.14999999999998,22.30415724068944,12.813098901098904,0.0214505494505494,17.58000000000004,9.759999999999993,0.0,122.83657639727282,8.18572601269529,0.0141459002243867,30.10240649714245,45.144258744444194,964.305393324061,47.04849532760851,275.1709345741383,642.0859634223142,0.4285577792535425,29.9993311770333,70.0006688229667,0.5177453027139876,0.6365536256155984,-14.032932711585682,-1347848082.0555906,34.782699923346335,0.7491638795986622,4.972440113441093,0.8261902298882176,0.1532184022495476,3489528.87662785,0.0033444816053511,0.0,197283.80287348584,3.855069014379581e-05,53,2
455,659.0472307692307,599.6,1251.9,91.38959002217707,47.927150730889046,100.0667111407605,4.927646564989183,0,628,49.09014483649212,58.98669452000576,56.96600819184659,5,1.1013215859030838,56,12.334801762114536,593.75,695.3125,101.5625,7.338709677419355,198720248.2483,198720248.2483,659.0472307692307,654.2900000000001,49.036169949542064,0.6535589857842169,37.10000000000002,25.7031506339814,15.538722466960357,-0.0602202643171804,19.52999999999986,8.79000000000002,0.0,90.73247049096044,7.818767846198075,0.0602998155334102,41.75588196365735,55.46287913165583,795.534828309145,39.58199841498778,300.1674662519959,455.7853636421613,0.6585719731177204,39.70716880496671,60.29283119503328,0.5079365079365079,0.6607488760499743,-10.840486342847948,-1462313892.478382,28.516512222859983,0.8896321070234113,4.556038779245499,0.8462962635003656,0.1892428467555499,3518913.4510938134,0.0066889632107023,0.0,197829.37731785516,7.055813251235989e-05,53,2
451,664.9357871396896,607.41,1251.9,90.5587000280771,47.927150730889046,98.78006618264436,4.700313188025491,0,628,48.16805563385034,59.164394668114745,57.188841833195234,5,1.1111111111111112,49,10.888888888888888,609.375,703.125,93.75,6.632352941176471,200449032.7722,200449032.7722,664.9357871396896,658.19,48.11462460727315,0.6463682904945341,32.22500000000002,24.647561713069265,15.399022222222223,-0.052088888888889,15.629999999999882,7.82000000000005,0.0,94.97566197349732,8.110353713495833,0.0535216686615784,41.882089998280925,53.72349304045018,500.3018324262001,30.333149392448547,153.83238396424585,316.1362990695057,0.4866014577162627,32.732475485648074,67.26752451435192,0.4778613199665831,0.6623467896768818,-11.50098929792853,-1461084567.3632586,30.687172438359745,0.7692307692307692,4.541689740133769,0.8561228792924838,0.1629333073204433,3578634.47086014,0.0033444816053511,0.0,199537.52456735057,6.367095805279627e-05,53,2
452,663.7843584070797,605.46,1251.9,90.62452286745707,47.927150730889046,99.09820632246556,4.166254567923437,0,628,38.96284335254759,42.73567914072065,40.95095214776241,3,0.6651884700665188,46,10.199556541019955,609.375,703.125,93.75,6.366197183098592,199840237.3847,199840237.3847,663.7843584070797,658.19,38.919718996939686,0.6411964753548031,29.299999999999955,22.312459080585803,12.372394678492238,-0.0303104212860309,15.620000000000118,7.819999999999936,0.0,113.26782221730058,7.864177361151212,-0.0055333527908121,30.252238597729168,46.054406782157,738.0314615649695,21.45532702261596,279.3444394896922,437.2316950526613,0.6388933891355869,38.98321839424607,61.01678160575392,0.5075125208681136,0.6574837552077685,-13.835084485546876,-1374791177.6556375,37.40658721633671,0.70843776106934,5.14598944782676,0.7680338717485726,0.1451599801993403,3555392.9316747226,0.0033416875522138,0.0,199218.970780249,3.325699587000169e-05,53,2
452,662.6350884955754,605.46,1251.9,90.77923418831438,47.927150730889046,99.09820632246556,4.145802989943174,0,628,38.768031338622514,42.62875984939179,40.93121866601452,3,0.6651884700665188,40,8.869179600886918,601.5625,703.125,101.5625,7.0625,199144372.823,199144372.823,662.6350884955754,658.19,38.72512260235453,0.6392089076979582,33.200000000000045,22.100101809068857,12.064878048780484,-0.2251884700665187,15.629999999999882,7.810000000000059,0.0,116.49336018852532,8.010728042662953,-0.0446374210195085,30.17613784762501,45.77467872466139,887.7132173211335,74.80680048237504,396.97115019608896,415.93526664266943,0.954406086794096,48.83356090850356,51.16643909149643,0.4650773734838979,0.653611900294594,-13.63753280746836,-1357736461.4078908,31.35780315006564,0.8073701842546064,4.846034132158578,0.7309090177694548,0.165402352489925,3541831.89432095,0.0033500837520938,0.0,198419.14146882785,3.565480448936204e-05,53,2
453,662.4571964679911,591.7900000000001,1251.9,90.84165701775046,47.927150730889046,101.3873164467125,4.562388697846208,0,628,40.96684829417828,42.60603409319439,40.90887748087314,3,0.6637168141592921,45,9.95575221238938,593.75,726.5625,132.8125,8.882352941176471,199557424.0919,199557424.0919,662.4571964679911,658.19,40.92160604040463,0.6627066734799878,39.059999999999945,25.172524012104727,12.059867256637167,0.0734513274336284,19.530000000000086,7.810000000000059,0.0,92.90411025499202,6.711180447641304,-0.0352362326088262,30.1603525525324,49.46633655551407,594.0271156379395,50.3466880057731,291.61239712807185,252.06803050409445,1.1568797381599532,53.63672891409763,46.36327108590236,0.1869782971619366,0.6332828468393427,-13.664268474878696,-1380453550.4364183,36.781640031375446,0.6984126984126984,5.087411589044627,0.6904009931689961,0.1422940620419602,3544379.782257052,0.0033416875522138,0.0,198868.52655918908,3.277623483279841e-05,53,2
454,661.5529515418503,531.24,888.66,90.89765617915572,67.51738572682466,112.943302462164,4.241734109976643,0,357,31.768881342167933,24.700645043458152,22.27439415050652,4,0.8830022075055187,37,8.167770419426049,593.75,710.9375,117.1875,7.694915254237288,199151343.2982,199151343.2982,661.5529515418503,660.15,31.733874299753275,0.6575969216701878,37.10000000000002,23.22805953928856,10.726997792494478,0.1638189845474612,19.529999999999973,7.810000000000059,0.0,6.008821396308825,1.0342783202888288,-0.0016100002340346,17.484919168618934,41.38600300986257,520.5118046001718,84.01172562410487,210.1330305932084,226.3670483828585,0.9282845365276255,48.140433579332736,51.85956642066727,0.163537755527743,0.5442025836601767,-19.88419518648496,-1225794237.400272,33.06830491349602,0.7986633249791144,5.0462207098611085,0.6855501063497662,0.1389143894204219,3522919.9896830097,0.0033416875522138,0.0,198493.3886811101,3.2662778338179674e-05,53,2
